"('The All-American Rejects', '/bands/the-all-american-rejects')","('1,013 concerts', None)",Amerie
"('American Authors', '/bands/american-authors')","('505 concerts', None)",Amerie
"('American Football', '/bands/american-football')","('117 concerts', None)",Amerie
"('American Pinup', '/bands/american-pinup')","('52 concerts', None)",Amerie
"('Super American', '/bands/super-american')","('117 concerts', None)",Amerie
"('My American Heart', '/bands/my-american-heart')","('515 concerts', None)",Amerie
"('American Head Charge', '/bands/american-head-charge')","('491 concerts', None)",Amerie
"('American Hi-Fi', '/bands/american-hi-fi')","('336 concerts', None)",Amerie
"('Great American Ghost', '/bands/great-american-ghost')","('218 concerts', None)",Amerie
"('The Presidents of The United States of America', '/bands/the-presidents-of-the-united-states-of-america--2')","('335 concerts', None)",Amerie
"('American Aquarium', '/bands/american-aquarium')","('884 concerts', None)",Amerie
"('Amelie Lens', '/bands/amelie-lens--2')","('109 concerts', None)",Amerie
"('American Scene', '/bands/american-scene')","('45 concerts', None)",Amerie
"(""Gatsby's American Dream"", '/bands/gatsby-s-american-dream')","('257 concerts', None)",Amerie
"('Dead American', '/bands/dead-american')","('70 concerts', None)",Amerie
"('American Idol', '/bands/american-idol')","('89 concerts', None)",Amerie
"('American Fangs', '/bands/american-fangs')","('149 concerts', None)",Amerie
"('American Bang', '/bands/american-bang')","('238 concerts', None)",Amerie
"('American Sharks', '/bands/american-sharks')","('173 concerts', None)",Amerie
"('American Opera', '/bands/american-opera')","('97 concerts', None)",Amerie
"('Hard Working Americans', '/bands/hard-working-americans')","('125 concerts', None)",Amerie
"('No Americana', '/bands/no-americana')","('9 concerts', None)",Amerie
"('American Teeth', '/bands/american-teeth')","('12 concerts', None)",Amerie
"('american steel', '/bands/american-steel')","('138 concerts', None)",Amerie
"('American Music Club', '/bands/american-music-club')","('76 concerts', None)",Amerie
"('Scooter', '/bands/scooter')","('149 concerts', None)",Scooter
"('Cooter', '/bands/cooter')","('16 concerts', None)",Scooter
"('Scooter Brown Band', '/bands/scooter-brown-band')","('66 concerts', None)",Scooter
"('Roberto Jacketti & the Scooters', '/bands/roberto-jacketti-the-scooters')","('2 concerts', None)",Scooter
"('Silver Scooter', '/bands/silver-scooter')","('4 concerts', None)",Scooter
"('Dikke Dennis en Johan Schoterman', '/bands/dikke-dennis-en-johan-schoterman')","('1 concerts', None)",Scooter
"('Six Shooter', '/bands/six-shooter')","('4 concerts', None)",Scooter
"('Scooter Jennings', '/bands/scooter-jennings')","('1 concerts', None)",Scooter
"('Scooters By Choice', '/bands/scooters-by-choice')","('9 concerts', None)",Scooter
"('Scotter McGavin', '/bands/scotter-mcgavin')","('1 concerts', None)",Scooter
"('The Scooters', '/bands/the-scooters')","('1 concerts', None)",Scooter
"('Scooter Jay', '/bands/scooter-jay')","('1 concerts', None)",Scooter
"('Remember Scooter', '/bands/remember-scooter')","('4 concerts', None)",Scooter
"('Six Shooters', '/bands/six-shooters')","('2 concerts', None)",Scooter
"('Scooterbabe', '/bands/scooterbabe')","('1 concerts', None)",Scooter
"('Murder By Scooter', '/bands/murder-by-scooter')","('1 concerts', None)",Scooter
"('Straight Shooter', '/bands/straight-shooter')","('8 concerts', None)",Scooter
"('JD and the Straight Shooters', '/bands/jd-and-the-straight-shooters')","('1 concerts', None)",Scooter
"('Shotgun Scooter', '/bands/shotgun-scooter')","('1 concerts', None)",Scooter
"('Bad Motor Scooter', '/bands/bad-motor-scooter')","('1 concerts', None)",Scooter
"('Scooters', '/bands/scooters')","('1 concerts', None)",Scooter
"('""Cocoa Beach Scooter Rally""', '/bands/cocoa-beach-scooter-rally')","('1 concerts', None)",Scooter
