"('Hellish Outcast', '/bands/hellish-outcast')","('4 concerts', None)",OutKast
"('The Outcasts', '/bands/the-outcasts')","('5 concerts', None)",OutKast
"('Social Outcasts', '/bands/social-outcasts')","('1 concerts', None)",OutKast
"('Outlast the Echo', '/bands/outlast-the-echo')","('1 concerts', None)",OutKast
"('Outcasts', '/bands/outcasts')","('1 concerts', None)",OutKast
"('Outcast Bmx', '/bands/outcast-bmx')","('2 concerts', None)",OutKast
"('The Outcast Crew', '/bands/the-outcast-crew')","('1 concerts', None)",OutKast
"('Outcasts of Society', '/bands/outcasts-of-society')","('1 concerts', None)",OutKast
"('The Outkast', '/bands/the-outkast')","('1 concerts', None)",OutKast
"('Outcast Jazz Band', '/bands/outcast-jazz-band')","('1 concerts', None)",OutKast
"('The Acoustic Outcasts', '/bands/the-acoustic-outcasts')","('1 concerts', None)",OutKast
"('Native Outcast', '/bands/native-outcast')","('2 concerts', None)",OutKast
"('""Thank You: Outkast""', '/bands/thank-you-outkast')","('1 concerts', None)",OutKast
"('Outcast Uprising', '/bands/outcast-uprising')","('1 concerts', None)",OutKast
"('Elton John', '/bands/elton-john')","('4,095 concerts', None)",Elton John
"('elton john cena', '/bands/elton-john-cena')","('4 concerts', None)",Elton John
"('Elton John Tribute', '/bands/elton-john-tribute')","('4 concerts', None)",Elton John
"('Elton John Farewell Tour', '/bands/elton-john-farewell-tour')","('2 concerts', None)",Elton John
"('Almost Elton John', '/bands/almost-elton-john')","('2 concerts', None)",Elton John
"('Tom Cridland & His Elton John Band', '/bands/tom-cridland-his-elton-john-band')","('1 concerts', None)",Elton John
"('Elton John and Billy Joel', '/bands/elton-john-and-billy-joel--762788')","('1 concerts', None)",Elton John
"('Elton John Tribute/Billy Joel Tribute', '/bands/elton-john-tribute-billy-joel-tribute')","('1 concerts', None)",Elton John
"('Elton John cover band', '/bands/elton-john-cover-band')","('1 concerts', None)",Elton John
"('Rocketman-Elton John Tribute', '/bands/rocketman-elton-john-tribute')","('1 concerts', None)",Elton John
"('Elton by John Ellis', '/bands/elton-by-john-ellis')","('1 concerts', None)",Elton John
"('Rocketman-Elton John Tribute', '/bands/rocketman-elton-john-tribute--768187')","('1 concerts', None)",Elton John
"('Remember When Rock Was Young - The Elton John Tribute', '/bands/remember-when-rock-was-young-the-elton-john-tribute')","('8 concerts', None)",Elton John
"('Joel Mason as Elton John', '/bands/joel-mason-as-elton-john')","('5 concerts', None)",Elton John
"('Elton Dan - Trib. To Elton John', '/bands/elton-dan-trib-to-elton-john')","('38 concerts', None)",Elton John
"('Bennie & The Jets - Trib. to Elton John', '/bands/bennie-the-jets-trib-to-elton-john')","('2 concerts', None)",Elton John
"('""Argento Ball For The Elton John AIDS Foundation""', '/bands/argento-ball-for-the-elton-john-aids-foundation')","('1 concerts', None)",Elton John
"('Face To Face (Elton John & Billy Joel Trib.)', '/bands/face-to-face-elton-john-billy-joel-trib')","('3 concerts', None)",Elton John
"('Back 2 Back - Tribute To Elton John And Billy Joel', '/bands/back-2-back-tribute-to-elton-john-and-billy-joel')","('1 concerts', None)",Elton John
"('Yellow Brick Road- A Tribute To Elton John', '/bands/yellow-brick-road-a-tribute-to-elton-john')","('2 concerts', None)",Elton John
"('Philadelphia Freedom : Tribute To Elton John', '/bands/philadelphia-freedom-tribute-to-elton-john')","('3 concerts', None)",Elton John
"('Elton John Tribute - Kenny Metcalf', '/bands/elton-john-tribute-kenny-metcalf')","('3 concerts', None)",Elton John
"('The Rocket Man - A Tribute To Sir Elton John - Jimmy Love', '/bands/the-rocket-man-a-tribute-to-sir-elton-john-jimmy-love')","('13 concerts', None)",Elton John
"('Early Elton - Trib, to Elton John', '/bands/early-elton-trib-to-elton-john')","('15 concerts', None)",Elton John
"('Yeah Yeah Yeahs', '/bands/yeah-yeah-yeahs')","('504 concerts', None)",Yeah Yeah Yeahs
"('Yeahdef', '/bands/yeahdef')","('2 concerts', None)",Yeah Yeah Yeahs
"('THE FUCK YEAHS', '/bands/the-fuck-yeahs')","('4 concerts', None)",Yeah Yeah Yeahs
"('Nick Zinner (Yeah Yeah Yeahs)', '/bands/nick-zinner-yeah-yeah-yeahs')","('2 concerts', None)",Yeah Yeah Yeahs
"('The Alright Yeahs', '/bands/the-alright-yeahs')","('2 concerts', None)",Yeah Yeah Yeahs
"('Black Sabbath Cover Band: Angel Deradoorian, Nick Zinner (Yeah Yeah Yeahs), Mick Barr (Krallice), Brad Truax (Interpol), Chris Egan (Blood Orange, Solange) and Greg Fox (Liturgy, Uniform, Ex Eye)', '/bands/black-sabbath-cover-band-angel-deradoorian-nick-zinner-yeah-yeah-yeahs-mick-barr-krallice-brad-truax-interpol-chris-egan-blood-orange-solange-and-greg-fox-liturgy-uniform-ex-eye')","('1 concerts', None)",Yeah Yeah Yeahs
"('YEAHFRESHIE', '/bands/yeahfreshie')","('1 concerts', None)",Yeah Yeah Yeahs
"('High Fives & Hell Yeahs', '/bands/high-fives-hell-yeahs')","('1 concerts', None)",Yeah Yeah Yeahs
"('Danny Click & The Hell Yeah’s', '/bands/danny-click-the-hell-yeah-s')","('1 concerts', None)",Yeah Yeah Yeahs
"('""I\'ll Be Your Mirror"" - Curated by Yeah Yeah Yeah\'s', '/bands/i-ll-be-your-mirror-curated-by-yeah-yeah-yeah-s')","('6 concerts', None)",Yeah Yeah Yeahs
"('Heck Yeahs', '/bands/heck-yeahs')","('1 concerts', None)",Yeah Yeah Yeahs
"('Amen and the Hell Yeahs', '/bands/amen-and-the-hell-yeahs')","('6 concerts', None)",Yeah Yeah Yeahs
"('The Oh Yeahs', '/bands/the-oh-yeahs')","('1 concerts', None)",Yeah Yeah Yeahs
"('Pain In The Yeahs', '/bands/pain-in-the-yeahs')","('2 concerts', None)",Yeah Yeah Yeahs
"('P!nk', '/bands/p-nk')","('1,145 concerts', None)",P!nk
"('1K Phew', '/bands/1k-phew')","('47 concerts', None)",P!nk
"('1kilo', '/bands/1kilo')","('6 concerts', None)",P!nk
"('1kphew', '/bands/1kphew')","('1 concerts', None)",P!nk
"('0Kontrol', '/bands/0kontrol')","('1 concerts', None)",P!nk
"('Nkumu Katalaly & The Lifelong Project', '/bands/nkumu-katalaly-the-lifelong-project')","('1 concerts', None)",P!nk
"('Babycakes Uk Parties 2k9', '/bands/babycakes-uk-parties-2k9--706360')","('1 concerts', None)",P!nk
"('1Kub & The Wicked Wicked', '/bands/1kub-the-wicked-wicked')","('1 concerts', None)",P!nk
"('Nkenge 1x', '/bands/nkenge-1x')","('1 concerts', None)",P!nk
"('Snoop Dogg', '/bands/snoop-dogg--664467')","('1,141 concerts', None)",Snoop Dogg
"('Wiz Khalifa snoop dogg', '/bands/wiz-khalifa-snoop-dogg')","('1 concerts', None)",Snoop Dogg
"('Dr Dre, Snoop, Eminem, Xzibit, Warren G , Nate Dogg', '/bands/dr-dre-snoop-eminem-xzibit-warren-g-nate-dogg')","('1 concerts', None)",Snoop Dogg
"('""Verzuz Presents: DMX vs. Snoop Dogg""', '/bands/verzuz-presents-dmx-vs-snoop-dogg')","('1 concerts', None)",Snoop Dogg
"('213 (Snoop Dogg, Nate Dogg, Warren G.)', '/bands/213-snoop-dogg-nate-dogg-warren-g')","('1 concerts', None)",Snoop Dogg
"('Kid Cudi', '/bands/kid-cudi')","('416 concerts', None)",Kid Cudi
"('Flash Cadillac & the Continental Kids', '/bands/flash-cadillac-the-continental-kids')","('5 concerts', None)",Kid Cudi
"('Flash Cadillac and the Continental Kids', '/bands/flash-cadillac-and-the-continental-kids')","('4 concerts', None)",Kid Cudi
"('. . . kid cudi', '/bands/kid-cudi--769611')","('1 concerts', None)",Kid Cudi
"('Kesha', '/bands/kesha')","('505 concerts', None)",Kesha
"('Kesha and the Creepies', '/bands/kesha-and-the-creepies')","('23 concerts', None)",Kesha
"('Megan Kashat', '/bands/megan-kashat')","('2 concerts', None)",Kesha
"('Kesha + Macklemore + Wes Period', '/bands/kesha-macklemore-wes-period')","('5 concerts', None)",Kesha
"('Jackie DeShannon', '/bands/jackie-deshannon')","('7 concerts', None)",Kesha
"('Kesha + Macklemore', '/bands/kesha-macklemore')","('3 concerts', None)",Kesha
"('Keshavara', '/bands/keshavara')","('2 concerts', None)",Kesha
"('Kesha: Live in Concert', '/bands/kesha-live-in-concert')","('3 concerts', None)",Kesha
"('Leslie Deshazor', '/bands/leslie-deshazor')","('1 concerts', None)",Kesha
"('The Cleaners feat. Marcus King, Eric Krasno, Duane Trucks, Kevin Scott, and Deshawn Alexander', '/bands/the-cleaners-feat-marcus-king-eric-krasno-duane-trucks-kevin-scott-and-deshawn-alexander')","('1 concerts', None)",Kesha
"('Kasha Davis', '/bands/kasha-davis')","('1 concerts', None)",Kesha
"('The adventures of Kesha and Macklemore', '/bands/the-adventures-of-kesha-and-macklemore')","('1 concerts', None)",Kesha
"('Kasha Nasha', '/bands/kasha-nasha')","('2 concerts', None)",Kesha
"('Shiva Feshareki x Kit Downes', '/bands/shiva-feshareki-x-kit-downes')","('1 concerts', None)",Kesha
"('Dom Deshawn', '/bands/dom-deshawn')","('3 concerts', None)",Kesha
"('Keisha Renee', '/bands/keisha-renee')","('2 concerts', None)",Kesha
"('Keyan Keihani', '/bands/keyan-keihani')","('2 concerts', None)",Kesha
"('Lukas Kasha', '/bands/lukas-kasha')","('1 concerts', None)",Kesha
"('Keisha Hutchins', '/bands/keisha-hutchins')","('1 concerts', None)",Kesha
"('""Kesha\'s Weird + Wonderful Rainbow Ride""', '/bands/kesha-s-weird-wonderful-rainbow-ride')","('5 concerts', None)",Kesha
"('Keshawn The King', '/bands/keshawn-the-king')","('3 concerts', None)",Kesha
"('Kashaka', '/bands/kashaka')","('1 concerts', None)",Kesha
"('Keshav Batish', '/bands/keshav-batish')","('1 concerts', None)",Kesha
"('Paramore', '/bands/paramore--2')","('1,194 concerts', None)",Paramore
"('Paramore (Or Less) - Paramore Tribute Band', '/bands/paramore-or-less')","('6 concerts', None)",Paramore
"('The Emogees (as Paramore)', '/bands/the-emogees-as-paramore')","('1 concerts', None)",Paramore
"('Paramore (Or Less)', '/bands/paramore-or-less--706200')","('1 concerts', None)",Paramore
"('Have You Heard Covering Paramore', '/bands/have-you-heard-covering-paramore')","('1 concerts', None)",Paramore
"('Queens of the Stone Age', '/bands/queens-of-the-stone-age--3')","('1,374 concerts', None)",Queens of the Stone Age
"('Queens of the Stone Age cover', '/bands/queens-of-the-stone-age-cover')","('1 concerts', None)",Queens of the Stone Age
"(""Jane's Addiction, Audioslave, Incubus, Queens of The Stone Age and A Perfect Circle"", '/bands/jane-s-addiction-audioslave-incubus-queens-of-the-stone-age-and-a-perfect-circle')","('1 concerts', None)",Queens of the Stone Age
"('Lullabies To Paralyze - Queens Of The Stone Age Tribute', '/bands/lullabies-to-paralyze-queens-of-the-stone-age-tribute')","('2 concerts', None)",Queens of the Stone Age
"('Papa Roach', '/bands/papa-roach')","('2,034 concerts', None)",Papa Roach
"('Jacoby Shaddix (Papa Roach)', '/bands/jacoby-shaddix-papa-roach')","('1 concerts', None)",Papa Roach
"('Edgefest 7 (Mighty Mighty Bosstones, Papa Roach, Eve 6)', '/bands/edgefest-7-mighty-mighty-bosstones-papa-roach-eve-6')","('1 concerts', None)",Papa Roach
"('Hinder/ papa Roach/buck cherry', '/bands/hinder-papa-roach-buck-cherry')","('1 concerts', None)",Papa Roach
"('Shinedown, Papa Roach', '/bands/shinedown-papa-roach')","('1 concerts', None)",Papa Roach
"('Papa Roach/Falling In Reverse/Hollywood Undead/Escape The Fate', '/bands/papa-roach-falling-in-reverse-hollywood-undead-escape-the-fate')","('1 concerts', None)",Papa Roach
"('Mariah Carey', '/bands/mariah-carey')","('510 concerts', None)",Mariah Carey
"('Jingleball/Bazzi/G Eazy/Mariah Carey/Camilla Cabello/Shawn Mendes/Khalid/Cardi B', '/bands/jingleball-bazzi-g-eazy-mariah-carey-camilla-cabello-shawn-mendes-khalid-cardi-b')","('1 concerts', None)",Mariah Carey
"('John Mayer', '/bands/john-mayer')","('1,130 concerts', None)",John Mayer
"('Dead & Company', '/bands/dead-and-company')","('275 concerts', None)",John Mayer
"('John Mayer Trio', '/bands/john-mayer-trio')","('53 concerts', None)",John Mayer
"('Foundations of Funk w/ George Porter Jr., Zigaboo Modeliste, Cyril Neville, Tony Hall, Ian Neville, John Mayer, and Bob Weir', '/bands/foundations-of-funk-w-george-porter-jr-zigaboo-modeliste-cyril-neville-tony-hall-ian-neville-john-mayer-and-bob-weir')","('1 concerts', None)",John Mayer
"('Lettuce Tribute to Jerry Garcia w/ Eric Krasno, John Mayer, Oteil Burbridge, and Bob Weir', '/bands/lettuce-tribute-to-jerry-garcia-w-eric-krasno-john-mayer-oteil-burbridge-and-bob-weir')","('1 concerts', None)",John Mayer
"('Buddy Guy & John Mayer', '/bands/buddy-guy-john-mayer')","('3 concerts', None)",John Mayer
"('Tom Petty w/ John Mayer', '/bands/tom-petty-w-john-mayer')","('1 concerts', None)",John Mayer
"('John Mayer w/ Maoon 5', '/bands/john-mayer-w-maoon-5')","('2 concerts', None)",John Mayer
"('John Mayer w/Joss Stone', '/bands/john-mayer-w-joss-stone')","('1 concerts', None)",John Mayer
"('Jewel, John Mayer', '/bands/jewel-john-mayer')","('1 concerts', None)",John Mayer
"('John Mayer (Guest)', '/bands/john-mayer-guest')","('1 concerts', None)",John Mayer
"('Weir, Kreutzman, Hart, Chimenti, John Mayer, Oteil Burbridge', '/bands/weir-kreutzman-hart-chimenti-john-mayer-oteil-burbridge')","('3 concerts', None)",John Mayer
"('John Francis Mayer', '/bands/john-francis-mayer')","('1 concerts', None)",John Mayer
"('John Mayer (Jazz Artist)', '/bands/john-mayer-jazz-artist')","('3 concerts', None)",John Mayer
"('Black Sabbath', '/bands/black-sabbath')","('1,919 concerts', None)",Black Sabbath
"('Heaven & Hell (Black Sabbath)', '/bands/heaven-hell-black-sabbath')","('9 concerts', None)",Black Sabbath
"('Black Sabbath,B:O:C,Molly Hatchet', '/bands/black-sabbath-b-o-c-molly-hatchet')","('1 concerts', None)",Black Sabbath
"('Shakin Street Molly Hatchet BOC Black Sabbath', '/bands/shakin-street-molly-hatchet-boc-black-sabbath')","('1 concerts', None)",Black Sabbath
"('Blue Sabbath Black Fiji', '/bands/blue-sabbath-black-fiji')","('2 concerts', None)",Black Sabbath
"('Black Sabbath +Danzig', '/bands/black-sabbath-danzig')","('2 concerts', None)",Black Sabbath
"('Blackest Sabbath', '/bands/blackest-sabbath')","('1 concerts', None)",Black Sabbath
"('Sabbath-The Complete Black Sabbath Experience', '/bands/sabbath-the-complete-black-sabbath-experience')","('2 concerts', None)",Black Sabbath
"('Black Sabbath (Dio Years)', '/bands/black-sabbath-dio-years')","('1 concerts', None)",Black Sabbath
"('Black Sabboth Heaven & Hell Tour', '/bands/black-sabboth-heaven-hell-tour')","('1 concerts', None)",Black Sabbath
"('Black Sabbath the Dio years', '/bands/black-sabbath-the-dio-years')","('1 concerts', None)",Black Sabbath
"('Black Sabbatch', '/bands/black-sabbatch')","('1 concerts', None)",Black Sabbath
"('Black Sabbath Cover Band: Angel Deradoorian, Nick Zinner (Yeah Yeah Yeahs), Mick Barr (Krallice), Brad Truax (Interpol), Chris Egan (Blood Orange, Solange) and Greg Fox (Liturgy, Uniform, Ex Eye)', '/bands/black-sabbath-cover-band-angel-deradoorian-nick-zinner-yeah-yeah-yeahs-mick-barr-krallice-brad-truax-interpol-chris-egan-blood-orange-solange-and-greg-fox-liturgy-uniform-ex-eye')","('1 concerts', None)",Black Sabbath
"('Quiet Riot,Black Sabbath', '/bands/quiet-riot-black-sabbath')","('1 concerts', None)",Black Sabbath
"('Blue Sabbath Black Cheer', '/bands/blue-sabbath-black-cheer')","('1 concerts', None)",Black Sabbath
"('Black Sabbath/Quiet Riot', '/bands/black-sabbath-quiet-riot')","('1 concerts', None)",Black Sabbath
"('School Of Rock Cleveland West: Black Sabbath', '/bands/school-of-rock-cleveland-west-black-sabbath')","('1 concerts', None)",Black Sabbath
"('Hole in the Sky (Black Sabbath tribute band)', '/bands/hole-in-the-sky-black-sabbath-tribute-band')","('1 concerts', None)",Black Sabbath
"('black sabbath/ humble pie', '/bands/black-sabbath-humble-pie')","('1 concerts', None)",Black Sabbath
"('Alice Cooper w Black Sabbath (heaven and hell)', '/bands/alice-cooper-w-black-sabbath-heaven-and-hell')","('1 concerts', None)",Black Sabbath
"('Black Sabbath 13', '/bands/black-sabbath-13')","('1 concerts', None)",Black Sabbath
"('Black Sabbath Lives', '/bands/black-sabbath-lives')","('1 concerts', None)",Black Sabbath
"('Black Sabbath Garden Party', '/bands/black-sabbath-garden-party')","('1 concerts', None)",Black Sabbath
"('Black Sabbath / Alvin Lee and Ten Years After', '/bands/black-sabbath-alvin-lee-and-ten-years-after')","('1 concerts', None)",Black Sabbath
"('Kasabian', '/bands/kasabian--3')","('984 concerts', None)",Kasabian
"('Kasablanca', '/bands/kasablanca')","('20 concerts', None)",Kasabian
"('Kazabian', '/bands/kazabian')","('4 concerts', None)",Kasabian
"('Kasasbian', '/bands/kasasbian')","('1 concerts', None)",Kasabian
"('The Beach Boys', '/bands/the-beach-boys')","('5,333 concerts', None)",The Beach Boys
"(""Surfin' USA - Trib. To The Beach Boys"", '/bands/surfin-usa-trib-to-the-beach-boys')","('2 concerts', None)",The Beach Boys
"('Sail On: The Beach Boys Tribute', '/bands/sail-on-the-beach-boys-tribute')","('9 concerts', None)",The Beach Boys
"('Kelly Clarkson', '/bands/kelly-clarkson')","('793 concerts', None)",Kelly Clarkson
"('Pentatonix/Kelly Clarkson', '/bands/pentatonix-kelly-clarkson')","('2 concerts', None)",Kelly Clarkson
"('Reba McEntire & Kelly Clarkson', '/bands/reba-mcentire-kelly-clarkson')","('1 concerts', None)",Kelly Clarkson
"('T.I.', '/bands/t-i')","('524 concerts', None)",T.I.
"('B.I. Kim Hanbin', '/bands/b-i-kim-hanbin')","('2 concerts', None)",T.I.
"('D.I.M.', '/bands/d-i-m')","('12 concerts', None)",T.I.
"('T.I.S.', '/bands/t-i-s')","('1 concerts', None)",T.I.
"('b.i.g.s.h.r.i.m.p.', '/bands/b-i-g-s-h-r-i-m-p')","('2 concerts', None)",T.I.
"('T.ILL APES', '/bands/t-ill-apes')","('1 concerts', None)",T.I.
"('DJ A.I.', '/bands/dj-a-i')","('2 concerts', None)",T.I.
"('B.i.a.b.', '/bands/b-i-a-b')","('2 concerts', None)",T.I.
"('The Notorious B.I.G.', '/bands/the-notorious-b-i-g')","('4 concerts', None)",T.I.
"('notorius B.I.G', '/bands/notorius-b-i-g')","('1 concerts', None)",T.I.
"('d.i.k.v.a.š.', '/bands/d-i-k-v-a-s')","('1 concerts', None)",T.I.
"('D.I.T.C.', '/bands/d-i-t-c')","('5 concerts', None)",T.I.
"('D.I.G.', '/bands/d-i-g')","('1 concerts', None)",T.I.
"('T.I.M.E', '/bands/t-i-m-e')","('1 concerts', None)",T.I.
"('B.I.C', '/bands/b-i-c')","('1 concerts', None)",T.I.
"('Notorious B.I.G. Orchestral Re-Working', '/bands/notorious-b-i-g-orchestral-re-working')","('1 concerts', None)",T.I.
"('T.I.P.', '/bands/t-i-p')","('9 concerts', None)",T.I.
"('T.I.T.S.', '/bands/t-i-t-s')","('1 concerts', None)",T.I.
"('The B.I.G. Choir', '/bands/the-b-i-g-choir')","('1 concerts', None)",T.I.
"('D.I.S.C.O. Texas Showcase', '/bands/d-i-s-c-o-texas-showcase')","('1 concerts', None)",T.I.
"('T.I.N.A + Albert Marzinotto + Not For Us', '/bands/t-i-n-a-albert-marzinotto-not-for-us')","('1 concerts', None)",T.I.
"('B.I.T', '/bands/b-i-t')","('1 concerts', None)",T.I.
"('T.I.G.Y', '/bands/t-i-g-y')","('1 concerts', None)",T.I.
"('Akon T.i.', '/bands/akon-t-i')","('2 concerts', None)",T.I.
"('B.I.G. (Brothers Igniting A Groove)', '/bands/b-i-g-brothers-igniting-a-groove')","('1 concerts', None)",T.I.
"('Keane', '/bands/keane')","('814 concerts', None)",Keane
"('Oliver Keane', '/bands/oliver-keane')","('30 concerts', None)",Keane
"('Hatty Keane', '/bands/hatty-keane')","('19 concerts', None)",Keane
"('Jeanette Biedermann', '/bands/jeanette-biedermann')","('13 concerts', None)",Keane
"('Aine Deane', '/bands/aine-deane')","('5 concerts', None)",Keane
"('Jeanette', '/bands/jeanette')","('7 concerts', None)",Keane
"('Hattie Keane', '/bands/hattie-keane')","('1 concerts', None)",Keane
"('Jeanette Hawkins', '/bands/jeanette-hawkins')","('1 concerts', None)",Keane
"('Billy Keane', '/bands/billy-keane')","('6 concerts', None)",Keane
"('Mack Keane', '/bands/mack-keane')","('3 concerts', None)",Keane
"('Julian Deane', '/bands/julian-deane')","('1 concerts', None)",Keane
"('Keane and Travis', '/bands/keane-and-travis')","('1 concerts', None)",Keane
"('Tommy keane', '/bands/tommy-keane')","('3 concerts', None)",Keane
"('Deane Crescent', '/bands/deane-crescent')","('1 concerts', None)",Keane
"('Delores Keane', '/bands/delores-keane')","('1 concerts', None)",Keane
"('Jeanette Faith', '/bands/jeanette-faith')","('1 concerts', None)",Keane
"('Jack Deane', '/bands/jack-deane')","('1 concerts', None)",Keane
"('John Keane', '/bands/john-keane')","('1 concerts', None)",Keane
"('Dillie Keane', '/bands/dillie-keane')","('1 concerts', None)",Keane
"('Terry ""Harmonica"" Beane', '/bands/terry-harmonica-beane')","('1 concerts', None)",Keane
"('Daniel keane + the anime', '/bands/daniel-keane-the-anime')","('1 concerts', None)",Keane
"('Dolores Keane', '/bands/dolores-keane')","('5 concerts', None)",Keane
"('Tom Chaplin of Keane', '/bands/tom-chaplin-of-keane')","('1 concerts', None)",Keane
"('Bauhaus-Weezer-Keane-Chemical Brothers-Snow Patrol', '/bands/bauhaus-weezer-keane-chemical-brothers-snow-patrol')","('1 concerts', None)",Keane
"('The Nick Von Kaenel Duo', '/bands/the-nick-von-kaenel-duo')","('1 concerts', None)",Keane
"('Eric Clapton', '/bands/eric-clapton')","('2,017 concerts', None)",Eric Clapton
"('Eric Clapton and Steve Winwood', '/bands/eric-clapton-and-steve-winwood')","('18 concerts', None)",Eric Clapton
"('Eric Clapton and Friends', '/bands/eric-clapton-and-friends')","('2 concerts', None)",Eric Clapton
"('Eric Clapton & Steve Winwood', '/bands/eric-clapton-steve-winwood')","('6 concerts', None)",Eric Clapton
"('Eric Clapton & Friends', '/bands/eric-clapton-friends')","('2 concerts', None)",Eric Clapton
"('Eric Clapton & His Band', '/bands/eric-clapton-his-band')","('3 concerts', None)",Eric Clapton
"('Delaney, Bonnie, and Friends with Eric Clapton', '/bands/delaney-bonnie-and-friends-with-eric-clapton')","('1 concerts', None)",Eric Clapton
"('Eric Clapton, Pete Townsend, Keith Moon', '/bands/eric-clapton-pete-townsend-keith-moon')","('1 concerts', None)",Eric Clapton
"('Eric Clapton and Buddy Guy', '/bands/eric-clapton-and-buddy-guy')","('1 concerts', None)",Eric Clapton
"('Eric Clapton and His Band', '/bands/eric-clapton-and-his-band')","('3 concerts', None)",Eric Clapton
"('Eric Clapton/ Steve Winwood', '/bands/eric-clapton-steve-winwood-409ae2db-7a77-425e-b5d9-db16358f4d78')","('1 concerts', None)",Eric Clapton
"('Roger Waters (feat. Eric Clapton)', '/bands/roger-waters-feat-eric-clapton')","('2 concerts', None)",Eric Clapton
"(""Eric Clapton's Crossroads Guitar Festival"", '/bands/eric-clapton-s-crossroads-guitar-festival')","('2 concerts', None)",Eric Clapton
"('Eric Clapton w/Phil Collins', '/bands/eric-clapton-w-phil-collins')","('1 concerts', None)",Eric Clapton
"('Eric Clapton/ Roger Daltrey', '/bands/eric-clapton-roger-daltrey-4d2e705c-cac2-4e83-b8af-96cc8565d05e')","('1 concerts', None)",Eric Clapton
"('An Eric Clapton tribute by Doug Hart', '/bands/an-eric-clapton-tribute-by-doug-hart')","('1 concerts', None)",Eric Clapton
"('Eric Clapton- Nothing But the Blues', '/bands/eric-clapton-nothing-but-the-blues')","('1 concerts', None)",Eric Clapton
"('Delany & Bonnie and Friends Featuring Eric Clapton', '/bands/delany-bonnie-and-friends-featuring-eric-clapton')","('1 concerts', None)",Eric Clapton
"('Eric Clapton, The Blasters', '/bands/eric-clapton-the-blasters')","('1 concerts', None)",Eric Clapton
"('Eric Clapton/ Jimmie Vaughn', '/bands/eric-clapton-jimmie-vaughn')","('1 concerts', None)",Eric Clapton
"('Roger Waters with Eric Clapton', '/bands/roger-waters-with-eric-clapton')","('1 concerts', None)",Eric Clapton
"('Eric Clapton & JJ Cale', '/bands/eric-clapton-jj-cale')","('2 concerts', None)",Eric Clapton
"('Florence and the Machine', '/bands/florence-and-the-machine')","('376 concerts', None)",Florence + the Machine
"('Florence + the Machine', '/bands/florence-the-machine--3')","('737 concerts', None)",Florence + the Machine
"('Florence & The Machine', '/bands/florence-the-machine')","('69 concerts', None)",Florence + the Machine
"('Florence The Machine', '/bands/florence-the-machine--4')","('13 concerts', None)",Florence + the Machine
"('Florance and the machine', '/bands/florance-and-the-machine')","('4 concerts', None)",Florence + the Machine
"('Florenc and the Machine', '/bands/florenc-and-the-machine')","('1 concerts', None)",Florence + the Machine
"('Florence and the machines', '/bands/florence-and-the-machines')","('1 concerts', None)",Florence + the Machine
"('Modest Mouse', '/bands/modest-mouse--2')","('1,395 concerts', None)",Modest Mouse
"('Elvis Presley', '/bands/elvis-presley')","('1,050 concerts', None)",Elvis Presley
"('Elvis Presley Tribute', '/bands/elvis-presley-tribute')","('11 concerts', None)",Elvis Presley
"('Ben Portsmouth [Elvis Presley Tribute Artist]', '/bands/ben-portsmouth-elvis-presley-tribute-artist')","('4 concerts', None)",Elvis Presley
"('Adam Carter [Elvis Presley Tribute Artist]', '/bands/adam-carter-elvis-presley-tribute-artist')","('1 concerts', None)",Elvis Presley
"('Elvis Presley [on video]', '/bands/elvis-presley-on-video')","('2 concerts', None)",Elvis Presley
"('Joseph Hall - A Trib. to Elvis Presley', '/bands/joseph-hall-a-trib-to-elvis-presley')","('1 concerts', None)",Elvis Presley
"('The King & The Killer - Trib. To Elvis Presley And Jerry Lee Lewis', '/bands/the-king-the-killer-trib-to-elvis-presley-and-jerry-lee-lewis')","('1 concerts', None)",Elvis Presley
"('Kevin Doyle ""The Elvis Presley Story""', '/bands/kevin-doyle-the-elvis-presley-story')","('1 concerts', None)",Elvis Presley
"('Pelvis Breastlies - Trib. to Elvis Presley', '/bands/pelvis-breastlies-trib-to-elvis-presley')","('1 concerts', None)",Elvis Presley
"('Steve Mitchell - Trib. to Elvis Presley', '/bands/steve-mitchell-trib-to-elvis-presley')","('2 concerts', None)",Elvis Presley
"('Disturbed', '/bands/disturbed')","('1,339 concerts', None)",Disturbed
"('Distrubed', '/bands/distrubed')","('7 concerts', None)",Disturbed
"('Midnite Disturbers', '/bands/midnite-disturbers')","('7 concerts', None)",Disturbed
"('Disturbed,', '/bands/disturbed--3')","('5 concerts', None)",Disturbed
"('Disturbed Breaking Benjamin Alterbridge Saint Asonia', '/bands/disturbed-breaking-benjamin-alterbridge-saint-asonia')","('4 concerts', None)",Disturbed
"('Disturbence', '/bands/disturbence')","('1 concerts', None)",Disturbed
"('Disturbed and In This Moment', '/bands/disturbed-and-in-this-moment')","('1 concerts', None)",Disturbed
"('Disturbed; Godsmack; Megadeth; Machine Head; In Flames; Trivium; Suicide Silence; All Shall Perish; Straight Line Stich; Unearth; Kingdom of Sorrow; Red Fang', '/bands/disturbed-godsmack-megadeth-machine-head-in-flames-trivium-suicide-silence-all-shall-perish-straight-line-stich-unearth-kingdom-of-sorrow-red-fang--2')","('2 concerts', None)",Disturbed
"('Critically Disturbed', '/bands/critically-disturbed')","('1 concerts', None)",Disturbed
